frameId	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az
48	147	-0.9862	-0.0548	-0.0790	-0.1347	7.0	-5.1	1.1	-28	160	2046	
49	147	-0.9862	-0.0551	-0.0788	-0.1347	2.0	-2.5	0.4	-7	236	2012	
50	147	-0.9859	-0.0550	-0.0784	-0.1372	-7.5	4.9	-0.6	14	269	1985	
51	147	-0.9859	-0.0555	-0.0782	-0.1372	6.0	-1.1	0.9	24	207	2066	
52	147	-0.9858	-0.0561	-0.0781	-0.1373	10.3	-5.0	2.9	-60	208	2038	
53	147	-0.9858	-0.0569	-0.0777	-0.1375	10.2	-6.0	3.2	-19	240	1994	
54	147	-0.9857	-0.0578	-0.0774	-0.1376	10.6	-6.2	3.4	-17	222	2016	
55	147	-0.9857	-0.0587	-0.0771	-0.1381	9.0	-3.1	12.2	-68	197	2057	
56	147	-0.9855	-0.0595	-0.0767	-0.1390	8.3	-1.4	21.2	-20	326	1926	
57	147	-0.9854	-0.0600	-0.0765	-0.1400	4.3	-1.4	9.2	50	256	2015	
58	147	-0.9853	-0.0600	-0.0766	-0.1404	-4.0	7.5	4.2	56	282	2024	
59	147	-0.9853	-0.0579	-0.0777	-0.1405	-54.7	25.6	-7.6	19	792	1569	
60	147	-0.9853	-0.0574	-0.0779	-0.1406	-5.5	0.3	1.3	-92	56	2167	
61	147	-0.9853	-0.0566	-0.0782	-0.1408	-42.6	21.4	-2.5	493	919	1433	
62	147	-0.9853	-0.0555	-0.0789	-0.1408	2.0	5.2	-1.6	38	-74	2078	
63	147	-0.9853	-0.0549	-0.0792	-0.1410	-10.9	4.8	-0.2	-2	498	1882	
64	147	-0.9853	-0.0549	-0.0793	-0.1411	0.1	-3.5	3.1	-52	260	1946	
65	147	-0.9853	-0.0548	-0.0795	-0.1411	4.3	2.8	0.2	99	83	2068	
66	147	-0.9853	-0.0545	-0.0797	-0.1411	-0.9	5.7	-1.5	346	-13	2096	
67	147	-0.9853	-0.0541	-0.0798	-0.1412	-6.5	-0.4	0.5	-30	107	2046	
68	147	-0.9854	-0.0533	-0.0791	-0.1411	-8.0	0.7	0.2	-58	163	2083	
69	147	-0.9854	-0.0523	-0.0793	-0.1411	-14.6	-0.3	0.1	-73	191	2081	
70	147	-0.9854	-0.0511	-0.0797	-0.1411	-19.5	11.8	-2.0	-60	171	1977	
71	147	-0.9855	-0.0500	-0.0798	-0.1412	-16.4	2.9	-0.1	-90	271	2011	
72	147	-0.9855	-0.0496	-0.0798	-0.1413	-8.1	1.7	0.4	18	132	2106	
73	147	-0.9855	-0.0494	-0.0798	-0.1414	0.2	-1.7	1.0	-59	211	2046	
74	147	-0.9854	-0.0498	-0.0790	-0.1419	9.5	-6.7	1.8	-71	119	2069	
75	147	-0.9854	-0.0502	-0.0787	-0.1419	2.3	-1.4	0.9	-4	153	2041	
76	147	-0.9854	-0.0502	-0.0786	-0.1419	-0.2	-0.3	0.5	-36	161	2031	
77	147	-0.9854	-0.0501	-0.0786	-0.1420	0.0	1.5	0.8	-37	149	2069	
78	147	-0.9854	-0.0499	-0.0786	-0.1421	-2.3	0.1	1.0	-40	181	2010	
79	147	-0.9855	-0.0497	-0.0785	-0.1421	-4.1	-0.3	0.3	-51	180	1994	
80	147	-0.9855	-0.0493	-0.0781	-0.1421	-4.7	3.4	0.5	-7	126	2087	
81	147	-0.9855	-0.0488	-0.0782	-0.1422	-5.9	3.4	0.4	-40	171	2014	
82	147	-0.9855	-0.0484	-0.0784	-0.1422	-5.4	1.9	0.2	-78	149	1984	
83	147	-0.9855	-0.0480	-0.0785	-0.1423	-4.6	1.1	0.0	-46	155	2035	
84	147	-0.9855	-0.0477	-0.0785	-0.1423	-4.1	0.3	0.4	-58	151	2012	
85	147	-0.9855	-0.0474	-0.0786	-0.1424	-5.9	1.8	0.3	-43	189	1972	
86	147	-0.9856	-0.0468	-0.0782	-0.1425	-6.9	3.0	0.3	-35	151	2049	
87	147	-0.9856	-0.0464	-0.0784	-0.1426	-6.8	4.7	0.3	-30	159	2048	
88	147	-0.9856	-0.0444	-0.0789	-0.1427	-27.8	20.6	-0.1	171	91	2420	
89	147	-0.9856	-0.0439	-0.0790	-0.1428	-2.9	1.0	0.6	-64	154	1965	
90	147	-0.9856	-0.0430	-0.0793	-0.1429	-12.7	5.6	0.1	-129	81	1863	
91	147	-0.9856	-0.0420	-0.0795	-0.1430	-13.9	4.4	0.0	47	162	2080	
92	147	-0.9857	-0.0412	-0.0789	-0.1431	-10.0	2.6	0.3	-27	115	2015	
93	147	-0.9857	-0.0406	-0.0791	-0.1432	-4.7	2.1	0.1	-138	-20	2007	
94	147	-0.9857	-0.0396	-0.0794	-0.1433	-12.9	7.9	-0.4	-28	93	2086	
95	147	-0.9857	-0.0387	-0.0798	-0.1433	-10.0	7.7	-0.4	-68	129	2046	
96	147	-0.9857	-0.0377	-0.0802	-0.1433	-13.1	8.2	-1.6	-43	143	2042	
97	147	-0.9858	-0.0351	-0.0848	-0.1404	-5.3	90.7	-57.3	-82	-966	570	
98	147	-0.9858	-0.0336	-0.0852	-0.1407	-20.2	12.3	-0.8	-55	59	2070	
99	147	-0.9857	-0.0318	-0.0864	-0.1409	-23.7	18.5	-0.3	-80	135	2003	
100	147	-0.9857	-0.0298	-0.0876	-0.1411	-25.0	21.5	-0.3	-77	67	2045	
101	147	-0.9856	-0.0286	-0.0885	-0.1412	-10.3	12.8	0.9	-141	92	2098	
102	147	-0.9855	-0.0280	-0.0891	-0.1413	-7.5	7.8	0.4	-85	108	2075	
103	147	-0.9855	-0.0273	-0.0893	-0.1414	-8.4	1.6	0.0	-116	79	2039	
104	147	-0.9858	-0.0267	-0.0885	-0.1397	-9.6	-3.9	-0.7	-138	86	2033	
105	147	-0.9859	-0.0261	-0.0879	-0.1397	-9.3	-8.7	-1.0	-105	93	2022	
106	147	-0.9860	-0.0256	-0.0871	-0.1397	-6.8	-11.3	-1.0	-114	63	2009	
107	147	-0.9861	-0.0251	-0.0862	-0.1396	-9.3	-11.0	-1.5	-42	117	2032	
108	147	-0.9862	-0.0244	-0.0853	-0.1396	-14.3	-8.4	-1.4	-61	119	2002	
109	147	-0.9863	-0.0231	-0.0848	-0.1396	-16.4	-3.1	-1.4	-43	33	2047	
110	147	-0.9862	-0.0220	-0.0840	-0.1408	-11.8	1.0	-1.1	-64	66	2055	
111	147	-0.9862	-0.0210	-0.0840	-0.1408	-15.7	1.8	-1.5	-73	83	2004	
112	147	-0.9862	-0.0201	-0.0842	-0.1408	-10.2	5.1	-1.1	-87	39	2044	
113	147	-0.9862	-0.0195	-0.0844	-0.1408	-6.2	4.4	-1.4	-103	65	2026	
114	147	-0.9862	-0.0192	-0.0847	-0.1408	-2.5	4.0	-0.4	-91	41	2046	
115	147	-0.9862	-0.0191	-0.0850	-0.1407	0.7	3.1	-0.1	-92	42	2052	
116	147	-0.9861	-0.0190	-0.0846	-0.1415	1.7	0.0	0.1	-101	51	2047	
117	147	-0.9861	-0.0192	-0.0845	-0.1415	1.1	-2.4	0.1	-100	45	2032	
118	147	-0.9861	-0.0192	-0.0844	-0.1415	0.4	-2.8	0.3	-83	63	2039	
119	147	-0.9861	-0.0193	-0.0842	-0.1415	0.6	-4.4	0.3	-213	17	1992	
120	147	-0.9861	-0.0193	-0.0842	-0.1416	1.4	-4.3	0.5	-168	22	2043	
121	147	-0.9861	-0.0194	-0.0840	-0.1417	0.6	-3.2	1.0	-101	54	2036	
122	147	-0.9862	-0.0194	-0.0833	-0.1418	1.0	-2.0	1.3	-90	60	2030	
123	147	-0.9861	-0.0193	-0.0833	-0.1419	-6.2	5.5	1.7	-34	104	1976	
124	147	-0.9861	-0.0184	-0.0840	-0.1422	-10.4	8.4	1.8	-122	41	2069	
125	147	-0.9860	-0.0177	-0.0846	-0.1424	-6.2	7.8	1.1	-184	-33	2004	
126	147	-0.9860	-0.0174	-0.0849	-0.1425	-3.1	7.5	1.1	-81	4	2040	
127	147	-0.9859	-0.0173	-0.0852	-0.1426	-3.1	5.6	0.9	-21	92	2058	
128	147	-0.9860	-0.0171	-0.0849	-0.1427	-2.3	4.6	1.0	-100	78	2022	
